lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_class,evidence_components,score_details,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,match_reason,evidence_urls,manual_review_needed,evidence_class,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence
lineage_12sbxu_ukb-tools,11,34763,Genetic analyses of age-of-onset in cerebral small vessel disease,Dr Guido Falcone,Yale University,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,12,41934,Estimates of allele age and impact in large data sets,Dr Jody Hey,Temple University,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,13,51784,Genetic markers and biomarkers for age-related diseases,Professor Claes Ohlsson,University of Gothenburg,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,14,532689,Cytomegalovirus infection and risk of age-related macular degeneration in the UK Biobank cohort.,,University of Bordeaux,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,15,54239,Exploring the genetic architecture of age-related hearing impairment,Dr Marylyn Ritchie,University of Pennsylvania,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,16,597553,Genetic and lifetime exposure effects on aging and age-related disease,,University of Oxford,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,17,87759,Regulation of age-related diseases by cellular metabolites,,"University of California, San Francisco",candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,18,101888,Connecting rejuvenation therapies to age-associated human disease indications,,"Altos Labs, Inc.",candidate,9.14,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,19,1092876,Genetic Basis of Intergenerational Differences in Age of Onset in Familial Women's Cancer.,,Tel Aviv University,candidate,9.14,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukb-tools,20,150673,Clonal hematopoiesis in the development and progression of age-related diseases,,"Copenhagen University Hospital, University of Copenhagen",candidate,9.14,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""age""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/08/2025-08-25-ukbiobank-2.md; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/Deathfile.rds; https://github.com/12sbxu/ukb-tools; https://github.com/12sbxu/ukb-tools/blob/master/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/scratchmergedphecode.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedCancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/SelfreportedNoncancer.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_5.rds; https://github.com/12sbxu/ukb-tools/blob/da521e4fbf14e3122b89896b981d946fd51efbe3/Jinhee%20Code/master_6.rds; https://github.com/12sbxu/ukb-tools/blob/48b1556985fcea663a4ebe03dbe943b186687a7d/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5b59c779135573e3861726b112bd1214ea3c144c/master_summary.md; https://github.com/12sbxu/ukb-tools/blob/5ecbbd79ae225cd41c7dfc6ff25ecba7a5e45208/README_person.md; https://github.com/12sbxu/ukb-tools/blob/3eb9a67d753c24319736e911008fac75a6e53716/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f5a78e0223f977601b62f52dd8961bc59073b7d7/README_person.md; https://github.com/12sbxu/ukb-tools/blob/f2128d5a43133f1d15a44019671cf0e9990e1255/README_person.md; https://github.com/12sbxu/ukb-tools/blob/1d4474e679cbd736799e6f82eeaef1e994cd201a/README_person.md; https://raw.githubusercontent.com/12sbxu/ukb-tools/02a38d9389a04cb1442c44d990f8ff02a38ec43e/fid21022_age_at_recruitement.tsv,true,C,false,false,true,,,,,
lineage_12sbxu_ukbb_data_r,1,182419,Imaging Cardiovascular Aging in the UKBB,,Calico Life Sciences LLC,unresolved,10.67,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""ukbb""]}",false,false,true,,,,,,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-18-uk-biobank-2.md; https://github.com/12sbxu/ukbb_data_r/blob/28fd3edaad9e0cb28cbf67a2cff59336e51b0c72/examples.R; https://github.com/12sbxu/ukbb_data_r,true,C,false,false,true,,,,,
lineage_12sbxu_ukbb_data_r,2,21988,The project of Quantum Pharmacutical company (q-pharm.com),Dr Peter Fedichev,Gero Pte Ltd.,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""com""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/11/2025-11-18-uk-biobank-2.md; https://github.com/12sbxu/ukbb_data_r/blob/28fd3edaad9e0cb28cbf67a2cff59336e51b0c72/examples.R; https://github.com/12sbxu/ukbb_data_r,true,C,false,false,true,,,,,
lineage_12sbxu_ukbb_data_r,3,65898,Using UKBB As a Reference Control Population for Genetic Cancer Predisposition,Dr Steven Hart,Mayo Clinic,candidate,9.33,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""ukbb""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/11/2025-11-18-uk-biobank-2.md; https://github.com/12sbxu/ukbb_data_r/blob/28fd3edaad9e0cb28cbf67a2cff59336e51b0c72/examples.R; https://github.com/12sbxu/ukbb_data_r,true,C,false,false,true,,,,,
