app_id,schema27_title,schema27_institution,schema27_pi,start_date,website_url,website_match_status,website_match_count,match_methods
97879,"A validation study using UK Biobank for discovery-driven analysis of temporal disease progression patterns using GCAT, a Catalan linked electronic health registry cohort.",Germans Trias i Pujol Research Institute (IGTP),,2023-05-31,https://www.ukbiobank.ac.uk/projects/a-validation-study-using-uk-biobank-for-discovery-driven-analysis-of-temporal-disease-progression-patterns-using-gcat-a-catalan-linked-electronic-health-registry-cohort/,matched_one_website_record,1,unique_normalized_title
97880,An examination of cardiometabolic risk and event rates in individuals who have undergone bariatric surgery,University of Minnesota Twin Cities,,2023-09-07,https://www.ukbiobank.ac.uk/projects/an-examination-of-cardiometabolic-risk-and-event-rates-in-individuals-who-have-undergone-bariatric-surgery/,matched_one_website_record,1,unique_normalized_title
97908,Scalable and accurate methods for understanding human complex traits,Cornell University,,2023-11-30,https://www.ukbiobank.ac.uk/projects/scalable-and-accurate-methods-for-understanding-human-complex-traits/,matched_one_website_record,1,unique_normalized_title
98013,"Elucidating the underlying determinants of human ageing, with a focus on the brain and exceptional longevity",University of New South Wales,,2023-01-31,https://www.ukbiobank.ac.uk/projects/elucidating-the-underlying-determinants-of-human-ageing-with-a-focus-on-the-brain-and-exceptional-longevity/,matched_one_website_record,1,unique_normalized_title
98021,The transition and related risk factors for mental health diseases,Shenzhen Nanshan Center for Chronic Disease Control,,2023-12-05,https://www.ukbiobank.ac.uk/projects/the-transition-and-related-risk-factors-for-mental-health-diseases/,matched_one_website_record,1,unique_normalized_title
98032,"Development, benchmarking, and application of biostatistical methods for population health",University of Cambridge,,2023-03-09,https://www.ukbiobank.ac.uk/projects/development-benchmarking-and-application-of-biostatistical-methods-for-population-health/,matched_one_website_record,1,unique_normalized_title
98045,Changes in resting state fMRI and cognitive scores associated with SARS-CoV-2 in the UK Biobank,University of Nottingham,,2023-05-26,https://www.ukbiobank.ac.uk/projects/changes-in-resting-state-fmri-and-cognitive-scores-associated-with-sars-cov-2-in-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
98050,"Dietary patterns and risk of death, cardiovascular diseases, chronic kidney diseases, neurodegenerative diseases and cancer in diabetes subgroups",German Diabetes Center,,2023-01-11,https://www.ukbiobank.ac.uk/projects/dietary-patterns-and-risk-of-death-cardiovascular-diseases-chronic-kidney-diseases-neurodegenerative-diseases-and-cancer-in-diabetes-subgroups/,matched_one_website_record,1,unique_normalized_title
98097,An Investigation of Auditory Processes in Parkinsonism Disorders: Risk factors.,Lancaster University,,2023-03-29,https://www.ukbiobank.ac.uk/projects/an-investigation-of-auditory-processes-in-parkinsonism-disorders-risk-factors/,matched_one_website_record,1,unique_normalized_title
98111,Exploring environmental risks and adverse behavior outcomes of mood disorders and its molecular underpinnings: longitudinal analysis of UK Biobank data,Second Xiangya Hospital of Central South University,,2023-01-31,https://www.ukbiobank.ac.uk/projects/exploring-environmental-risks-and-adverse-behavior-outcomes-of-mood-disorders-and-its-molecular-underpinnings-longitudinal-analysis-of-uk-biobank-data/,matched_one_website_record,1,unique_normalized_title
98124,"Understanding the patterns of multimorbidity, and the role of environmental, lifestyle-related, psychological and genetic factors",Ningxia Medical University,,2023-03-29,https://www.ukbiobank.ac.uk/projects/understanding-the-patterns-of-multimorbidity-and-the-role-of-environmental-lifestyle-related-psychological-and-genetic-factors/,matched_one_website_record,1,unique_normalized_title
98130,Multi-omics biomarker based models for prediction on risk and prognosis of cognitive impairment,West China Hospital of Sichuan University,,2023-02-28,https://www.ukbiobank.ac.uk/projects/multi-omics-biomarker-based-models-for-prediction-on-risk-and-prognosis-of-cognitive-impairment/,matched_one_website_record,1,unique_normalized_title
98148,The role of dynamic changes in lifestyle behaviors in healthy longevity,Xi'an Jiaotong University,,2023-02-08,https://www.ukbiobank.ac.uk/projects/the-role-of-dynamic-changes-in-lifestyle-behaviors-in-healthy-longevity/,matched_one_website_record,1,unique_normalized_title
98153,"Predicting cognitive dysfunction and psychosocial disability in schizophrenia using genetic, neuroimaging and environmental data",University of Galway,,2023-09-20,https://www.ukbiobank.ac.uk/projects/predicting-cognitive-dysfunction-and-psychosocial-disability-in-schizophrenia-using-genetic-neuroimaging-and-environmental-data/,matched_one_website_record,1,unique_normalized_title
98169,"Genetic, metabolomic, biochemical, anthropometric and lifestyle predictors of health and disease",University of Surrey,,2023-11-21,https://www.ukbiobank.ac.uk/projects/genetic-metabolomic-biochemical-anthropometric-and-lifestyle-predictors-of-health-and-disease/,matched_one_website_record,1,unique_normalized_title
98225,Genetic-Environmental Factors Causing Recurrent Miscarriages Through Gender Synergistic Effect,Xuzhou Medical University,,2024-01-04,https://www.ukbiobank.ac.uk/projects/genetic-environmental-factors-causing-recurrent-miscarriages-through-gender-synergistic-effect/,matched_one_website_record,1,unique_normalized_title
98273,"The causal relationship of environmental, lifestyle, and genetic factors with chronic diseases, mental health, and cancer.",Shandong University,,2023-04-04,https://www.ukbiobank.ac.uk/projects/the-causal-relationship-of-environmental-lifestyle-and-genetic-factors-with-chronic-diseases-mental-health-and-cancer/,matched_one_website_record,1,unique_normalized_title
98294,Multi-omics systems biology modelling of patient networks in age-related diseases,Queen Mary University of London,,2023-02-16,https://www.ukbiobank.ac.uk/projects/multi-omics-systems-biology-modelling-of-patient-networks-in-age-related-diseases/,matched_one_website_record,1,unique_normalized_title
98304,Progression Subphenotyping and Risk Gene Module Identification for Alzheimer's Disease,Weill Cornell Medical College,,2023-07-12,https://www.ukbiobank.ac.uk/projects/progression-subphenotyping-and-risk-gene-module-identification-for-alzheimers-disease/,matched_one_website_record,1,detail_page_app_id_after_title_unmatched_or_ambiguous
98327,"Explore the possible relationship of brain diseases with combined genetic, functional genomic, clinical, and imaging data",University of Science and Technology of China,,2023-11-21,https://www.ukbiobank.ac.uk/projects/explore-the-possible-relationship-of-brain-diseases-with-combined-genetic-functional-genomic-clinical-and-imaging-data/,matched_one_website_record,1,unique_normalized_title
98358,Real-world data linked to genetics and biomarkers to triangulate the evidence on the risk-benefit of medical products,University of Oxford,,2023-07-17,https://www.ukbiobank.ac.uk/projects/real-world-data-linked-to-genetics-and-biomarkers-to-triangulate-the-evidence-on-the-risk-benefit-of-medical-products/,matched_one_website_record,1,unique_normalized_title
98362,Reconstructing recent and ancient gene flow events and their impact on biological processes and traits,"University of California, Berkeley",,2023-04-17,https://www.ukbiobank.ac.uk/projects/reconstructing-recent-and-ancient-gene-flow-events-and-their-impact-on-biological-processes-and-traits/,matched_one_website_record,1,unique_normalized_title
98410,The integration of epidemiological and genomic data to examine the relationship between early life exposure and aging-associated health outcomes later in life,Fudan University,,2023-05-26,https://www.ukbiobank.ac.uk/projects/the-integration-of-epidemiological-and-genomic-data-to-examine-the-relationship-between-early-life-exposure-and-aging-associated-health-outcomes-later-in-life/,matched_one_website_record,1,unique_normalized_title
98434,Association between acute pancreatitis and subsequent cerebrovascular diseases,The First Affiliated Hospital of Xi'an Jiaotong University,,2023-04-03,https://www.ukbiobank.ac.uk/projects/association-between-acute-pancreatitis-and-subsequent-cerebrovascular-diseases/,matched_one_website_record,1,unique_normalized_title
98447,Comprehensive genetic correlation of disease from the point of germline structural variations associated with clinical phenotypes,Seoul National University Bundang Hospital,,2023-04-17,https://www.ukbiobank.ac.uk/projects/comprehensive-genetic-correlation-of-disease-from-the-point-of-germline-structural-variations-associated-with-clinical-phenotypes/,matched_one_website_record,1,unique_normalized_title
98468,Applying integrative multi-omics and clinical analysis to define patient-stratifying biomarkers in diabetic kidney disease,MultiOmic Health Limited,,2022-12-22,https://www.ukbiobank.ac.uk/projects/applying-integrative-multi-omics-and-clinical-analysis-to-define-patient-stratifying-biomarkers-in-diabetic-kidney-disease/,matched_one_website_record,1,unique_normalized_title
98481,"Chronic High Impact Pain and UK Biobank: presentation, transitions, and targets for intervention (CHIPP)",Keele University,,2023-07-19,https://www.ukbiobank.ac.uk/projects/chronic-high-impact-pain-and-uk-biobank-presentation-transitions-and-targets-for-intervention-chipp/,matched_one_website_record,1,unique_normalized_title
98512,"Discovering Polytopes in High Dimensional, Heterogeneous Datasets using Bayesian Archetypal Analysis",Technical University of Denmark,,2025-08-28,https://www.ukbiobank.ac.uk/projects/discovering-polytopes-in-high-dimensional-heterogeneous-datasets-using-bayesian-archetypal-analysis/,matched_one_website_record,1,unique_normalized_title
98520,"Understanding the interaction between non-communicable disease, multi-morbidity and infection.",University of Leeds,,2023-04-04,https://www.ukbiobank.ac.uk/projects/understanding-the-interaction-between-non-communicable-disease-multi-morbidity-and-infection/,matched_one_website_record,1,unique_normalized_title
98554,"A data-driven approach to identify clusters of Alzheimer's and vascular dementia patients using electronic health records, brain imaging, frailty index, and polygenic risk score",Dalhousie University,,2023-07-03,https://www.ukbiobank.ac.uk/projects/a-data-driven-approach-to-identify-clusters-of-alzheimers-and-vascular-dementia-patients-using-electronic-health-records-brain-imaging-frailty-index-and-polygenic-risk-score/,matched_one_website_record,1,detail_page_app_id_after_title_unmatched_or_ambiguous
98577,Development and validation of predictive multimorbidity model through genetic and healthy lifestyle and explore causal risk factors of multimorbidity and the effect of multimorbidity on mortality,China-Japan Friendship Hospital,,2023-05-09,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-predictive-multimorbidity-model-through-genetic-and-healthy-lifestyle-and-explore-causal-risk-factors-of-multimorbidity-and-the-effect-of-multimorbidity-on-mortality/,matched_one_website_record,1,unique_normalized_title
98583,"Associations of environmental and metabolic risk factors, and the interactions with genetic susceptibility loci with Risk of COVID-19, Chronic Disease and Mortality",Second Xiangya Hospital of Central South University,,2023-03-01,https://www.ukbiobank.ac.uk/projects/associations-of-environmental-and-metabolic-risk-factors-and-the-interactions-with-genetic-susceptibility-loci-with-risk-of-covid-19-chronic-disease-and-mortality/,matched_one_website_record,1,unique_normalized_title
98596,Common and rare genetic variation in health and kidney disease,University College London,,2023-08-08,https://www.ukbiobank.ac.uk/projects/common-and-rare-genetic-variation-in-health-and-kidney-disease/,matched_one_website_record,1,unique_normalized_title
98605,Physical activity and chronic joint pain: the how and who,University of Melbourne,,2023-05-04,https://www.ukbiobank.ac.uk/projects/physical-activity-and-chronic-joint-pain-the-how-and-who/,matched_one_website_record,1,unique_normalized_title
98614,Revealing hidden patterns in laboratory blood tests,Yale University,,2023-04-04,https://www.ukbiobank.ac.uk/projects/revealing-hidden-patterns-in-laboratory-blood-tests/,matched_one_website_record,1,unique_normalized_title
98633,Associations of physical function with incidence of chronic conditions and risk of all-cause and specific mortality: longitudinal analyses accounting for genetic predisposition,University of Valencia,,2023-04-26,https://www.ukbiobank.ac.uk/projects/associations-of-physical-function-with-incidence-of-chronic-conditions-and-risk-of-all-cause-and-specific-mortality-longitudinal-analyses-accounting-for-genetic-predisposition/,matched_one_website_record,1,unique_normalized_title
98646,Physical Activity and Risk of Chronic Disease,Vanderbilt University Medical Center,,2023-07-26,https://www.ukbiobank.ac.uk/projects/physical-activity-and-risk-of-chronic-disease/,matched_one_website_record,1,unique_normalized_title
98651,Genetic and lifestyle risk factors and their interaction in the prediction of end-organ damage - a conventional and machine-learning analytical approach,Anglia Ruskin University,,2023-03-02,https://www.ukbiobank.ac.uk/projects/genetic-and-lifestyle-risk-factors-and-their-interaction-in-the-prediction-of-end-organ-damage-a-conventional-and-machine-learning-analytical-approach/,matched_one_website_record,1,unique_normalized_title
98679,"The associations of genetics, plasma metabolites, and conventional exposures with health outcomes",Southern Medical University,,2023-04-14,https://www.ukbiobank.ac.uk/projects/the-associations-of-genetics-plasma-metabolites-and-conventional-exposures-with-health-outcomes/,matched_one_website_record,1,unique_normalized_title
98680,Application of artificial intelligence in tumor diagnosis and treatment,First Affiliated Hospital of Zhengzhou University,,2024-11-12,https://www.ukbiobank.ac.uk/projects/application-of-artificial-intelligence-in-tumor-diagnosis-and-treatment/,matched_one_website_record,1,unique_normalized_title
98698,Based on multimodal data to explore the associations between life's eight essentials and hydration status and cardiometabolic multimorbidity and other age-related diseases in older adults,Shanghai Jiao Tong University School of Medicine.,,2023-11-22,https://www.ukbiobank.ac.uk/projects/based-on-multimodal-data-to-explore-the-associations-between-lifes-eight-essentials-and-hydration-status-and-cardiometabolic-multimorbidity-and-other-age-related-diseases-in-older-adults/,matched_one_website_record,1,detail_page_app_id_after_title_unmatched_or_ambiguous
98729,Mechanisms of cardiac remodeling,King's College London,,2023-02-24,https://www.ukbiobank.ac.uk/projects/mechanisms-of-cardiac-remodeling/,matched_one_website_record,1,unique_normalized_title
98740,Identification and Characterization of Loci Associated with Cardiometabolic Disease,Wake Forest School of Medicine,,2023-09-18,https://www.ukbiobank.ac.uk/projects/identification-and-characterization-of-loci-associated-with-cardiometabolic-disease/,matched_one_website_record,1,unique_normalized_title
98755,GENetically enhanced and organ-specific blood aging clocks (GenOrgBlood clock),Healome One,,2023-05-26,https://www.ukbiobank.ac.uk/projects/genetically-enhanced-and-organ-specific-blood-aging-clocks-genorgblood-clock/,matched_one_website_record,1,unique_normalized_title
98764,Association of device-measured physical activity with cardiovascular disease and death in individuals with hypertension,Second Affiliated Hospital of Soochow University,,2023-03-09,https://www.ukbiobank.ac.uk/projects/association-of-device-measured-physical-activity-with-cardiovascular-disease-and-death-in-individuals-with-hypertension/,matched_one_website_record,1,unique_normalized_title
98772,Search for inborn errors of immunity underlying infectious diseases using whole exome and whole genome sequencing data.,INSERM,,2023-05-24,https://www.ukbiobank.ac.uk/projects/search-for-inborn-errors-of-immunity-underlying-infectious-diseases-using-whole-exome-and-whole-genome-sequencing-data/,matched_one_website_record,1,unique_normalized_title
98786,Genetic Heterogeneity in Diseases with Complex Inheritance,Genetics & Genomics Services Inc,,2023-02-16,https://www.ukbiobank.ac.uk/projects/genetic-heterogeneity-in-diseases-with-complex-inheritance/,matched_one_website_record,1,unique_normalized_title
98803,Retinal features in populations with different APOE genetic backgrounds.,Huashan Hospital,,2023-03-28,https://www.ukbiobank.ac.uk/projects/retinal-features-in-populations-with-different-apoe-genetic-backgrounds/,matched_one_website_record,1,unique_normalized_title
98819,Data driven based correlation and prediction analysis of ocular surface diseases,Sun Yat-Sen University,,2023-03-03,https://www.ukbiobank.ac.uk/projects/data-driven-based-correlation-and-prediction-analysis-of-ocular-surface-diseases/,matched_one_website_record,1,unique_normalized_title
98826,Revisit the phenotype of multiple sclerosis,West China Hospital of Sichuan University,,2023-06-02,https://www.ukbiobank.ac.uk/projects/revisit-the-phenotype-of-multiple-sclerosis/,matched_one_website_record,1,unique_normalized_title
98874,"Investigating the effects of various exposure factors on major diseases by integrating exposome, genome, and phenome data",Fudan University,,2023-01-31,https://www.ukbiobank.ac.uk/projects/investigating-the-effects-of-various-exposure-factors-on-major-diseases-by-integrating-exposome-genome-and-phenome-data/,matched_one_website_record,1,unique_normalized_title
98928,"Health outcomes after subarachnoid haemorrhage, genetic determinants and mechanisms of action - a UK Biobank study",University of Southampton,,2023-04-05,https://www.ukbiobank.ac.uk/projects/health-outcomes-after-subarachnoid-haemorrhage-genetic-determinants-and-mechanisms-of-action-a-uk-biobank-study/,matched_one_website_record,1,unique_normalized_title
98937,"Shared and distinct mechanisms between mental disorders and noncommunicable chronic diseases: prevention, risk prediction and precision treatment",Guangdong Provincial People's Hospital,,2023-02-16,https://www.ukbiobank.ac.uk/projects/shared-and-distinct-mechanisms-between-mental-disorders-and-noncommunicable-chronic-diseases-prevention-risk-prediction-and-precision-treatment/,matched_one_website_record,1,unique_normalized_title
98959,Deconvolution of factors that interfere with accurate biomarker interpretation,Alden Scientific Incorporated,,2023-01-25,https://www.ukbiobank.ac.uk/projects/deconvolution-of-factors-that-interfere-with-accurate-biomarker-interpretation/,matched_one_website_record,1,unique_normalized_title
98971,Dissecting the genetic association of SLE with other diseases and biological markers,Chinese University of Hong Kong,,2023-02-24,https://www.ukbiobank.ac.uk/projects/dissecting-the-genetic-association-of-sle-with-other-diseases-and-biological-markers/,matched_one_website_record,1,unique_normalized_title
98985,Development of multi-omic methods to examine the role of genetic variation in complex human traits and disease,Johns Hopkins University,,2024-01-11,https://www.ukbiobank.ac.uk/projects/development-of-multi-omic-methods-to-examine-the-role-of-genetic-variation-in-complex-human-traits-and-disease/,matched_one_website_record,1,unique_normalized_title
98992,"Precision medicine of central nervous system diseases combining demographics, imaging, genetics, and other omics",West China Hospital of Sichuan University,,2023-01-30,https://www.ukbiobank.ac.uk/projects/precision-medicine-of-central-nervous-system-diseases-combining-demographics-imaging-genetics-and-other-omics/,matched_one_website_record,1,unique_normalized_title
99001,Gene-environment interaction analysis on age-related diseases,Shanghai Jiao Tong University,,2023-01-31,https://www.ukbiobank.ac.uk/projects/gene-environment-interaction-analysis-on-age-related-diseases/,matched_one_website_record,1,unique_normalized_title
99029,The eye and the systemic factors,Sun Yat-Sen University,,2023-07-19,https://www.ukbiobank.ac.uk/projects/the-eye-and-the-systemic-factors/,matched_one_website_record,1,unique_normalized_title
99038,The methodology and biological basis of personalized functional regions and imaging genetics,Beijing Changping Laboratory,,2023-06-23,https://www.ukbiobank.ac.uk/projects/the-methodology-and-biological-basis-of-personalized-functional-regions-and-imaging-genetics/,matched_one_website_record,1,unique_normalized_title
99040,Risk prediction using machine learning and decision-making models for cardiovascular disease,Peking University,,2023-05-26,https://www.ukbiobank.ac.uk/projects/risk-prediction-using-machine-learning-and-decision-making-models-for-cardiovascular-disease/,matched_one_website_record,1,unique_normalized_title
99055,Ion Channel Blockers as Possible Anti-Cancer Agents,European University Cyprus,,2023-03-16,https://www.ukbiobank.ac.uk/projects/ion-channel-blockers-as-possible-anti-cancer-agents/,matched_one_website_record,1,unique_normalized_title
99086,"Family, genetic, and environmental influence on human development and health",George Mason Research Foundation,,2023-03-16,https://www.ukbiobank.ac.uk/projects/family-genetic-and-environmental-influence-on-human-development-and-health/,matched_one_website_record,1,unique_normalized_title
99093,Genetic architecture and environmental risk factors of neurological and psychiatric disorders and their shared pathological mechanisms and pathways,Central South University,,2023-08-09,https://www.ukbiobank.ac.uk/projects/genetic-architecture-and-environmental-risk-factors-of-neurological-and-psychiatric-disorders-and-their-shared-pathological-mechanisms-and-pathways/,matched_one_website_record,1,unique_normalized_title
99119,Association between neurotropic Herpes viruses and early signs of Alzheimer's disease: impact of susceptibility factors,University of Bordeaux,,2023-05-04,https://www.ukbiobank.ac.uk/projects/association-between-neurotropic-herpes-viruses-and-early-signs-of-alzheimers-disease-impact-of-susceptibility-factors/,matched_one_website_record,1,detail_page_app_id_after_title_unmatched_or_ambiguous
99135,the risk factors for post-stroke depression,Shanghai Seventh People's Hospital,,2024-10-03,https://www.ukbiobank.ac.uk/projects/the-risk-factors-for-post-stroke-depression/,matched_one_website_record,1,unique_normalized_title
99157,Comprehensive risk factor screening and genetic susceptibility loci for non-communicable diseases,Guangzhou Medical University,,2023-05-15,https://www.ukbiobank.ac.uk/projects/comprehensive-risk-factor-screening-and-genetic-susceptibility-loci-for-non-communicable-diseases/,matched_one_website_record,1,unique_normalized_title
99188,Predictors of hepatic and extrahepatic outcomes in Non-alcoholic Fatty Liver Disease (NAFLD) and associated metabolic diseases,National University of Singapore,,2023-11-01,https://www.ukbiobank.ac.uk/projects/predictors-of-hepatic-and-extrahepatic-outcomes-in-non-alcoholic-fatty-liver-disease-nafld-and-associated-metabolic-diseases/,matched_one_website_record,1,unique_normalized_title
99208,"Leveraging high-throughput functional data for personalized, quantitative disease risk estimates","Constantiam Biosciences, Inc.",,2023-01-18,https://www.ukbiobank.ac.uk/projects/leveraging-high-throughput-functional-data-for-personalized-quantitative-disease-risk-estimates/,matched_one_website_record,1,unique_normalized_title
99231,The association between cardiac dysfunction and novel risk factors in chronic kidney disease,Guangdong Provincial People's Hospital,,2023-05-16,https://www.ukbiobank.ac.uk/projects/the-association-between-cardiac-dysfunction-and-novel-risk-factors-in-chronic-kidney-disease/,matched_one_website_record,1,unique_normalized_title
99415,Investigating the effect of APOE4 presence and non-modifiable risk factors on the benefits of physical activity for dementia incidence and brain volume,University of Birmingham,,2023-03-28,https://www.ukbiobank.ac.uk/projects/investigating-the-effect-of-apoe4-presence-and-non-modifiable-risk-factors-on-the-benefits-of-physical-activity-for-dementia-incidence-and-brain-volume/,matched_one_website_record,1,unique_normalized_title
99427,The clinical application of Waist-to-Height Ratio as a diagnostic indicator for obesity and comparation of obesity prevalence in eastern and western adult population,West China Hospital of Sichuan University,,2023-09-18,https://www.ukbiobank.ac.uk/projects/the-clinical-application-of-waist-to-height-ratio-as-a-diagnostic-indicator-for-obesity-and-comparation-of-obesity-prevalence-in-eastern-and-western-adult-population/,matched_one_website_record,1,unique_normalized_title
99470,Multi-task Learning for Cancer Phenotypes,Dana-Farber Cancer Institute,,2023-03-09,https://www.ukbiobank.ac.uk/projects/multi-task-learning-for-cancer-phenotypes/,matched_one_website_record,1,unique_normalized_title
99489,Environmental exposure and lifestyle behaviors affect brain health,University of Cambridge,,2023-05-30,https://www.ukbiobank.ac.uk/projects/environmental-exposure-and-lifestyle-behaviors-affect-brain-health/,matched_one_website_record,1,unique_normalized_title
99491,Exploring Time Dimensions of Human Health and Wellbeing,"National University of Ireland, Maynooth",,2023-07-03,https://www.ukbiobank.ac.uk/projects/exploring-time-dimensions-of-human-health-and-wellbeing/,matched_one_website_record,1,unique_normalized_title
99518,Characterization of the effects of cancer and cardiovascular diseases on the eyes using interpretable machine learning.,Technion - Israel Institute of Technology,,2023-07-20,https://www.ukbiobank.ac.uk/projects/characterization-of-the-effects-of-cancer-and-cardiovascular-diseases-on-the-eyes-using-interpretable-machine-learning/,matched_one_website_record,1,unique_normalized_title
99525,Longitudinal study of the development of nonalcoholic fatty liver disease. Diet - intestinal microbiota - adipose tissue - liver interactions. Biomarkers and mechanisms.,University of Valencia,,2023-06-27,https://www.ukbiobank.ac.uk/projects/longitudinal-study-of-the-development-of-nonalcoholic-fatty-liver-disease-diet-intestinal-microbiota-adipose-tissue-liver-interactions-biomarkers-and-mechanisms/,matched_one_website_record,1,unique_normalized_title
99539,The coupling of different organs' ageing clock,Peking University,,2023-07-20,https://www.ukbiobank.ac.uk/projects/the-coupling-of-different-organs-ageing-clock/,matched_one_website_record,1,unique_normalized_title
99541,Assessment of the distribution of variants in genes underlying neuromuscular diseases,Sarepta Therapeutics Inc.,,2023-07-12,https://www.ukbiobank.ac.uk/projects/assessment-of-the-distribution-of-variants-in-genes-underlying-neuromuscular-diseases/,matched_one_website_record,1,unique_normalized_title
99573,"Investigation of genetic predisposition and environmental aspect of cancers, chronic, cardiovascular, liver, kidney, and lung diseases","Theragen Bio Co., Ltd",,2023-04-17,https://www.ukbiobank.ac.uk/projects/investigation-of-genetic-predisposition-and-environmental-aspect-of-cancers-chronic-cardiovascular-liver-kidney-and-lung-diseases/,matched_one_website_record,1,unique_normalized_title
99594,SafePolyMed: Improve Safety in Polymedication by Managing Drug-Drug-Gene Interactions (https://www.safepolymed.eu/),Foundation for Research and Technology-Hellas.,,2023-07-03,https://www.ukbiobank.ac.uk/projects/safepolymed-improve-safety-in-polymedication-by-managing-drug-drug-gene-interactions-https-www-safepolymed-eu/,matched_one_website_record,1,unique_normalized_title
99628,Risk prediction using social determinants of health and polygenic risk scores for prevention of complex diseases,China Medical University P.R.C,,2023-02-22,https://www.ukbiobank.ac.uk/projects/risk-prediction-using-social-determinants-of-health-and-polygenic-risk-scores-for-prevention-of-complex-diseases/,matched_one_website_record,1,unique_normalized_title
99685,Integrating genetics and omics data with epidemiologic and EHR data to improve the understanding of etiology of major cancers,Memorial Sloan Kettering Cancer Center,,2024-05-15,https://www.ukbiobank.ac.uk/projects/integrating-genetics-and-omics-data-with-epidemiologic-and-ehr-data-to-improve-the-understanding-of-etiology-of-major-cancers/,matched_one_website_record,1,unique_normalized_title
99692,"Risk of death, cause-specific death, hematologic cancer, non-hematologic cancer and other adverse outcomes in individuals with incidentally discovered paraclinical tests indicating hematologic disease","Copenhagen University Hospital, University of Copenhagen",,2023-03-09,https://www.ukbiobank.ac.uk/projects/risk-of-death-cause-specific-death-hematologic-cancer-non-hematologic-cancer-and-other-adverse-outcomes-in-individuals-with-incidentally-discovered-paraclinical-tests-indicating-hematologic-disease/,matched_one_website_record,1,unique_normalized_title
99709,Risk factor and causal association detection in common diseases,Naval Medical University,,2023-03-29,https://www.ukbiobank.ac.uk/projects/risk-factor-and-causal-association-detection-in-common-diseases/,matched_one_website_record,1,unique_normalized_title
99713,Using genetic and phenotypic data to understand putative causal pathways leading to major human noncommunicable diseases.,"West China Fourth Hospital, Sichuan University",,2023-05-26,https://www.ukbiobank.ac.uk/projects/using-genetic-and-phenotypic-data-to-understand-putative-causal-pathways-leading-to-major-human-noncommunicable-diseases/,matched_one_website_record,1,unique_normalized_title
99732,Identifying the risk factors of digestive diseases and the potential relationships with other diseases,Xi'an Jiaotong University,,2023-03-13,https://www.ukbiobank.ac.uk/projects/identifying-the-risk-factors-of-digestive-diseases-and-the-potential-relationships-with-other-diseases/,matched_one_website_record,1,unique_normalized_title
99811,"The interplay between cardiometabolic state, sleep, and depressive disorders: A prospective study using data from the UK Biobank",University of Oslo,,2023-04-06,https://www.ukbiobank.ac.uk/projects/the-interplay-between-cardiometabolic-state-sleep-and-depressive-disorders-a-prospective-study-using-data-from-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
99869,Adverse Pregnancy Outcomes and Cardiovascular Disease Risk,Duke University,,2023-06-09,https://www.ukbiobank.ac.uk/projects/adverse-pregnancy-outcomes-and-cardiovascular-disease-risk/,matched_one_website_record,1,unique_normalized_title
99876,Modeling complexity of brain diseases by integrating multimodal data,Fudan University,,2023-06-30,https://www.ukbiobank.ac.uk/projects/modeling-complexity-of-brain-diseases-by-integrating-multimodal-data/,matched_one_website_record,1,unique_normalized_title
99895,Genetic and demographic associations of AI-derived cardiac MRI measures of right ventricular and pulmonary pressure measurements in the UK biobank cohort,University of Sheffield,,2024-01-05,https://www.ukbiobank.ac.uk/projects/genetic-and-demographic-associations-of-ai-derived-cardiac-mri-measures-of-right-ventricular-and-pulmonary-pressure-measurements-in-the-uk-biobank-cohort/,matched_one_website_record,1,unique_normalized_title
99914,Genetic architecture of human plasma metabolites and its link to complex diseases,Linkoping University,,2023-04-14,https://www.ukbiobank.ac.uk/projects/genetic-architecture-of-human-plasma-metabolites-and-its-link-to-complex-diseases/,matched_one_website_record,1,unique_normalized_title
99922,Analyzing Mendelian Disease-related Phenotypic Variability using Population-scale Data,"University of California, San Francisco",,2023-04-17,https://www.ukbiobank.ac.uk/projects/analyzing-mendelian-disease-related-phenotypic-variability-using-population-scale-data/,matched_one_website_record,1,unique_normalized_title
99933,Systematic analysis of proteogenomic methods to link large-scale omics with clinical phenotypes,"Seer, Inc.",,2023-04-26,https://www.ukbiobank.ac.uk/projects/systematic-analysis-of-proteogenomic-methods-to-link-large-scale-omics-with-clinical-phenotypes/,matched_one_website_record,1,unique_normalized_title
99946,Causal mediation analysis with machine learning to understand the increased risks of depression in overweight and obese population,Macao Polytechnic University,,2023-03-29,https://www.ukbiobank.ac.uk/projects/causal-mediation-analysis-with-machine-learning-to-understand-the-increased-risks-of-depression-in-overweight-and-obese-population/,matched_one_website_record,1,unique_normalized_title
99951,Brain aging in major depressive disorder (MDD) investigated by multimodal magnetic resonance imaging at the network level,Max Planck Institute of Psychiatry,,2024-01-18,https://www.ukbiobank.ac.uk/projects/brain-aging-in-major-depressive-disorder-mdd-investigated-by-multimodal-magnetic-resonance-imaging-at-the-network-level/,matched_one_website_record,1,unique_normalized_title
99967,The prediction model of the development and progression of diabetic kidney disease,"Nanfang Hospital, Southern Medical University",,2023-04-05,https://www.ukbiobank.ac.uk/projects/the-prediction-model-of-the-development-and-progression-of-diabetic-kidney-disease/,matched_one_website_record,1,unique_normalized_title
