app_id,start_date,policy_period,expansion_layer,previous_classification,previous_confidence,proposed_new_classification,evidence_type,evidence_source,source_timing,supporting_text_excerpt,inferred_underlying_data_product_or_rap_use,matched_term_or_expression,evidence_dictionary_term_id,confidence,manual_review_flag,manual_review_reason,source_pub_id,source_pub_date,source_doi,previous_already_rap_modalities,previous_legacy_route_modalities,schema27_title,website_url
899824,2025-11-19,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...association studies (GWAS) using imputed genotype arrays have identified many common variants associated with complex traits, whole-exome sequence (WES) and whole-genome sequence (WGS) data enable a more comprehensive capture of both common and rare variants, including those in poorly imputed or non-coding regions. Research questions include: (1) To what extent...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,Advancing complex trait prediction and genetic understanding using genome sequence data,https://www.ukbiobank.ac.uk/projects/advancing-complex-trait-prediction-and-genetic-understanding-using-genome-sequence-data/
922268,2026-03-23,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...N following cancer therapy? We will utilize longitudinal haematology and blood biochemistry data, linked cancer registry and treatment data, and whole-exome/genome sequencing (WES/WGS) data to identify genetic mutation status. Using time-to-event and machine learning models, we will develop an integrated risk score. This score will enable us to stratify cancer...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|LINKED_HEALTH_RECORDS,A predictive risk model for therapy-related myeloid neoplasm using longitudinal and genomic data.,https://www.ukbiobank.ac.uk/projects/a-predictive-risk-model-for-therapy-related-myeloid-neoplasm-using-longitudinal-and-genomic-data/
922592,2025-10-30,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...sus our retrospective patient data, and 2) characterizing the phenotypic spectrum and penetrance in additional rare diseases, such as neurodevelopmental disorders. We will utilize whole genome sequencing available in the database along with phenotype (e.g., ICD10 codes, cancer site), genetic sex, and relatedness to other individuals in the Biobank to characterize spectrum of disea...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,LINKED_HEALTH_RECORDS,Characterizing penetrance and phenotypic spectrum of disease in general population cohorts,https://www.ukbiobank.ac.uk/projects/characterizing-penetrance-and-phenotypic-spectrum-of-disease-in-general-population-cohorts/
929856,2025-09-03,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ity. Therefore, analyses of rare variants (minor allele frequency < 1%) have the potential to explore the full scope of genetic heritability to disease risk and trait variability. Exome sequencing data available in the UK Biobank will be used to extract rare polymorphisms in mineral metabolism genes. Rare variants will be annotated using Variant Effect Prediction (VEP) soft...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,GENOTYPING_IMPUTATION|IMAGING,Rare coding variants and common polymorphisms in mineral transporter genes and their associations with disease outcomes and other risk factors,https://www.ukbiobank.ac.uk/projects/rare-coding-variants-and-common-polymorphisms-in-mineral-transporter-genes-and-their-associations-with-disease-outcomes-and-other-risk-factors/
934180,2025-09-24,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...gical diseases share epidemiological links (e.g., hypertension ! dementia), but their !shared genetic architecture! is uncharacterized. UK Biobank's !multi-omics data-including: !!Whole-genome sequencing! (n=500,000) for cross-trait genetic analysis; !!Brain MRI! (n=100,000) to quantify cerebrovascular damage (e.g., WMH); !!Longitudinal health records! (linked to NHS) tracking com...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS,Investigating Shared Genetic Susceptibility in Cardio-Cerebral Comorbidity Using Multi-Omics Data from UK Bioban,https://www.ukbiobank.ac.uk/projects/investigating-shared-genetic-susceptibility-in-cardio-cerebral-comorbidity-using-multi-omics-data-from-uk-bioban/
935134,2025-09-17,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...yet the majority of genetic association studies focus on individuals of European descent. Leveraging UKB's sample diversity, we aim to apply advanced population genomics tools to whole genome sequence data to genetically define two previously uncharacterised UKB groups, Mediterraneans and Middle Easterners, and investigate ancestry-specific pathways related to vitamin D deficie...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION,Elucidating the north-south paradox in vitamin D levels among Western Eurasians: Genetic and environmental determinants and their interplay in Mediterranean and Middle Eastern populations in the UKB,https://www.ukbiobank.ac.uk/projects/elucidating-the-north-south-paradox-in-vitamin-d-levels-among-western-eurasians-genetic-and-environmental-determinants-and-their-interplay-in-mediterranean-and-middle-eastern-populations-in-the-ukb/
938112,2026-01-14,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...c factors (age, sex, ancestry) associated with increased risk of severe toxicity? The objectives are to: * Identify common and rare DPYD variants using UK Biobank's genotyping and exome sequencing data. * Assess correlations between DPYD status and documented severe 5-FU side effects in linked health records. * Analyze demographic and clinical covariates that may modify tox...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS,"Retrospective Cohort Study on the Prevalence of Severe Toxic Side Effects of 5-Fluorouracil in Patients with Esophageal, Gastric, Colorectal, Breast, Pancreatic, and Head and Neck Cancers",https://www.ukbiobank.ac.uk/projects/retrospective-cohort-study-on-the-prevalence-of-severe-toxic-side-effects-of-5-fluorouracil-in-patients-with-esophageal-gastric-colorectal-breast-pancreatic-and-head-and-neck-cancers/
952620,2025-08-20,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...biological pathways in critically ill individuals. This project aims to leverage the comprehensive UK Biobank resource-including clinical hospital records, genomic data (GWAS and WGS), and circulating blood-based multi-omics layers (proteomics and metabolomics)-to systematically quantify and compare the relative impact of genetic risk, pre-existing clinical co...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION,Integrative Multi-Omics and Clinical Investigation of Critical Illness in Intensive Care Units,https://www.ukbiobank.ac.uk/projects/integrative-multi-omics-and-clinical-investigation-of-critical-illness-in-intensive-care-units/
952957,2025-08-06,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...es: Through comprehensive multi-dimensional data analysis, we will deeply explore the pathogenesis of hemorrhagic stroke and develop an early warning model: 1. Integrate genomics (whole genome sequencing, exome), proteomics (plasma protein measurement), metabolomics (serum metabolites) and neuroimaging data (brain MRI/CT) to reveal the molecular network of hemorrhagic stroke. This...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"A Large-Scale Multi-Omics Cohort Study of Hemorrhagic Stroke: Integrating Neuroimaging, Genetics, and Vascular Risk Factors via the UK Biobank",https://www.ukbiobank.ac.uk/projects/a-large-scale-multi-omics-cohort-study-of-hemorrhagic-stroke-integrating-neuroimaging-genetics-and-vascular-risk-factors-via-the-uk-biobank/
980343,2025-11-11,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...and fertility data), and relevant lifestyle and anthropometric factors such as BMI, smoking status, and age. If needed, a small number of locally collected whole-genome sequenced (WGS) endometriosis patient samples may be used for comparison to our local patient population, but the study is designed to stand alone using Biobank data. We will identify a cohort o...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Genome-Wide Association Study (GWAS) of Mitochondrial and Genomic Variants in Endometriosis Using UK Biobank Data,https://www.ukbiobank.ac.uk/projects/genome-wide-association-study-gwas-of-mitochondrial-and-genomic-variants-in-endometriosis-using-uk-biobank-data/
990933,2025-09-03,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...understand the biological underpinnings of sepsis and SIC. We will collect patient data across clinical, environmental, and behavioral domains, along with biospecimens for genome/exome sequencing, targeted proteomics, and untargeted metabolomics. Analytical methods will include statistical modeling, machine learning (e.g., random forests), and network-based approaches to i...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Evaluating the Relationship Between Clinical index, Lifestyle, genomics, proteomics, Metabolomics and Sepsis and Sepsis induced Coagulopathy",https://www.ukbiobank.ac.uk/projects/evaluating-the-relationship-between-clinical-index-lifestyle-genomics-proteomics-metabolomics-and-sepsis-and-sepsis-induced-coagulopathy/
1000805,2026-01-19,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...in the human genome every generation. Benign variants can become common, while damaging variants undergo negative selection and remain rare. By looking at whole genome sequencing (WGS) data from large cohorts of individuals, we can identify regions of the genome that have less variation than would be expected. These genetically constrained regions are often fun...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION,Using big data to investigate the non-coding genome and its role in human disease,https://www.ukbiobank.ac.uk/projects/using-big-data-to-investigate-the-non-coding-genome-and-its-role-in-human-disease/
1002450,2026-02-20,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ance in FH patients, and can these identify novel therapeutic targets? Objectives: Primary: Externally validate the DRAGON score in 1,200 UK Biobank FH patients identified through whole-exome sequencing. Secondary: Conduct two-phase metabolomics study investigating ApoB/LDL discordance mechanisms using NMR metabolomics data and targeted mass spectrometry validation. Scientific Ra...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS,Development and External Validation of the DRABackground: HeterozygouGON Risk Score: A Novel 10-Year Cardiovascular Risk Prediction Model for Patients with Heterozygous Familial Hypercholesterolemia,https://www.ukbiobank.ac.uk/projects/development-and-external-validation-of-the-drabackground-heterozygougon-risk-score-a-novel-10-year-cardiovascular-risk-prediction-model-for-patients-with-heterozygous-familial-hypercholesterolemia/
1009383,2025-09-24,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...itical for improving disease classification and identifying potential therapeutic targets (Li Gan et al., 2018). The study will primarily use UK Biobank's whole genome sequencing (WGS) and methylation array data to explore the convergence and divergence of genetic risk factors across these diseases. We will perform genotype-first analyses of known or suspected...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Convergent and Divergent Genetic and Epigenetic Mechanisms in Neurodegenerative Disorders,https://www.ukbiobank.ac.uk/projects/convergent-and-divergent-genetic-and-epigenetic-mechanisms-in-neurodegenerative-disorders/
1021268,2025-11-04,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...markers, sleep, activity, air pollution exposure, epigenetic clocks) associated with faster RNFL thinning; (3) evaluate genetic contributions using polygenic risk scores and exome/WGS summary metrics; and (4) relate RNFL measures to diagnosed eye and systemic diseases using linked records. website_excerpt: This project investigates ocular and systemic determina...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Age and Risk Adjusted Trajectories of Retinal Neural Loss in UK Biobank Using Deep-Learning RNFL from Fundus Photos, Benchmarked to OCT, with Genetic, Metabolomic and Epigenetic Modifiers",https://www.ukbiobank.ac.uk/projects/age-and-risk-adjusted-trajectories-of-retinal-neural-loss-in-uk-biobank-using-deep-learning-rnfl-from-fundus-photos-benchmarked-to-oct-with-genetic-metabolomic-and-epigenetic-modifiers/
1035459,2026-01-06,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"schema27_title: Genomic Inference of Blood Group and Immune-Relevant Antigen Systems schema27_notes: We aim to use UK Biobank's whole genome sequencing data to discover the genomic determinants of clinically relevant antigen systems, with a focus on the ABO and Rh systems as well as additional genomic regions of immunological and...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION,Genomic Inference of Blood Group and Immune-Relevant Antigen Systems,https://www.ukbiobank.ac.uk/projects/genomic-inference-of-blood-group-and-immune-relevant-antigen-systems/
1040080,2026-01-22,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...s ""missing heritability,"" but detecting them requires very large sample sizes and detailed data. The UK Biobank, with its large cohort (~500,000 participants), prospective design, whole-genome sequencing data, rich environmental information, and multi-modal imaging subset, provides an unprecedented opportunity to overcome the power limitations of previous studies and systematicall...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,Using Genome-wide interaction association analysis to identify interactive effects of hyperlipidemia and pathway on cancer,https://www.ukbiobank.ac.uk/projects/using-genome-wide-interaction-association-analysis-to-identify-interactive-effects-of-hyperlipidemia-and-pathway-on-cancer/
1045085,2025-11-04,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ging, biomarkers, and lifestyle/environmental exposures; (4) identify candidate biomarkers and pathways for prevention or treatment. Data requested: genetic data (genotyping, WES, WGS, telomere length); proteomics (Olink panels); metabolomics (NMR biomarkers); clinical biomarkers; imaging (thoracic/body MRI, CT, DEXA, ultrasound); cancer registry, HES, mortalit...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Genetic, Transcriptomic, Proteomic and Metabolomic Integration for Lung Cancer and Other Thoracic Diseases: A Multi-Omics GWAS/TWAS Study in UK Biobank",https://www.ukbiobank.ac.uk/projects/genetic-transcriptomic-proteomic-and-metabolomic-integration-for-lung-cancer-and-other-thoracic-diseases-a-multi-omics-gwas-twas-study-in-uk-biobank/
1055001,2026-02-09,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...lly, genetics associations with predicted brain age will be explored for all three modalities separately and combinatorially for common and rare variants using genetics data (WES, WGS). Associations with prescription drug and co-morbidity patterns will be also explored. This project will run for 3 years and we hypothesize that by using advanced transformer-base...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|IMAGING,Exploration of Brain Aging Using Multi-modal Data,https://www.ukbiobank.ac.uk/projects/exploration-of-brain-aging-using-multi-modal-data/
1059547,2026-03-05,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...reaction time, brain size, and cognitive functions from whole-genome sequencing in the UK Biobank schema27_notes: Our research aims to conduct the largest whole-genome sequencing (WGS)-based genome-wide association study (GWAS) of reaction time to date, examining its genetic overlap with cognitive ability and brain volume. Twin studies indicate moderate heritab...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,"Genetic architecture of reaction time, brain size, and cognitive functions from whole-genome sequencing in the UK Biobank",https://www.ukbiobank.ac.uk/projects/genetic-architecture-of-reaction-time-brain-size-and-cognitive-functions-from-whole-genome-sequencing-in-the-uk-biobank/
1060209,2025-11-21,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...sis of Sepsis-associated encephalopathy (SAE) remains unclear, and effective early diagnostic and treatment methods are lacking. This study aims to perform whole exome sequencing (WES) on peripheral blood samples and combine genomic and clinical data from the UK Biobank (UKB) to identify pathogenic genes for SAE and explore their mechanisms in nerve injury. 2....",Whole exome sequencing data,WES,C1_WES_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|IMAGING,Identification of key pathogenic genes for sepsis-associated encephalopathy based on whole exome sequencing analysis of human peripheral blood,https://www.ukbiobank.ac.uk/projects/identification-of-key-pathogenic-genes-for-sepsis-associated-encephalopathy-based-on-whole-exome-sequencing-analysis-of-human-peripheral-blood/
1072759,2026-03-02,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...these limitations by applying computational strategies that can accurately estimate paralog- and allele-specific copy numbers at scale. Using UK Biobank's whole genome sequencing (WGS) and SNP array data, we will: 1) Identify CNVs under selection by comparing frequency patterns across ancestry groups, highlighting loci that may have evolved under environmental...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Genome-wide investigation of copy number variation under selection and its phenotypic and public health implications across populations,https://www.ukbiobank.ac.uk/projects/genome-wide-investigation-of-copy-number-variation-under-selection-and-its-phenotypic-and-public-health-implications-across-populations/
1090256,2026-01-08,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ean muscle mass and their contribution to cardiometabolic diseases schema27_notes: Our project aims to leverage the newly available UK Biobank (UKBB) 500k Whole Genome Sequencing (WGS) data, released at the end of last year, in combination with existing DXA scan data to conduct a genome-wide association study (GWAS) on fat and lean muscle distribution. Previous...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|IMAGING,To identify genetic risk loci associated with fat and lean muscle mass and their contribution to cardiometabolic diseases,https://www.ukbiobank.ac.uk/projects/to-identify-genetic-risk-loci-associated-with-fat-and-lean-muscle-mass-and-their-contribution-to-cardiometabolic-diseases/
1110364,2026-03-13,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...l genomics data provides unprecedented resolution of regulatory architecture, enabling principled aggregation of rare variants within biologically meaningful units. The UK Biobank whole-genome sequences, combined with deep phenotyping, offer sufficient sample size and variant density to detect these effects. This work will resolve a critical gap in our understanding of genetic a...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,GENOTYPING_IMPUTATION,Examining the genetic architecture of complex traits across the coding and non-coding genome,https://www.ukbiobank.ac.uk/projects/examining-the-genetic-architecture-of-complex-traits-across-the-coding-and-non-coding-genome/
1127878,2025-12-24,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,...causal biological pathways and gene-environment interactions that are invisible to genomic analysis alone. Our objectives are to: 1. Expand the genetic atlas: Utilize whole-genome/exome sequencing and structural variation data to identify novel common and rare genetic determinants for these cardiac conditions. 2. Map genotype-to-phenotype pathways: Integrate proteomics and...,Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Multi-Omics Integration for Precision Cardiology: Elucidating the Pathobiology of Cardiomyopathy, Heart Failure, and Myocardial Infarction",https://www.ukbiobank.ac.uk/projects/multi-omics-integration-for-precision-cardiology-elucidating-the-pathobiology-of-cardiomyopathy-heart-failure-and-myocardial-infarction/
1128609,2025-11-27,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ignatures distinguish patients at risk of progressive multi-organ failure? How do imaging biomarkers reflect underlying molecular mechanisms? We will integrate genomic data (GWAS, exome sequencing), metabolomic profiles (Nightingale platform), proteomic data (Olink panels), and clinical imaging (chest/abdominal CT, echocardiography) from UK Biobank participants with sepsis...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,"Multi-Omics Profiling of Sepsis and Multi-Organ Failure: Integrating Genomics, Metabolomics, Proteomics and Imaging Biomarkers",https://www.ukbiobank.ac.uk/projects/multi-omics-profiling-of-sepsis-and-multi-organ-failure-integrating-genomics-metabolomics-proteomics-and-imaging-biomarkers/
1145019,2026-02-26,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,...ins unexplained. This project will identify rare genetic variants associated with MS risk and progression using UK Biobank's comprehensive genetic and health data. We will analyze whole exome sequencing data from MS patients and control participants. Our study has three complementary aims: Aim 1: Rare Variant Discovery - We will perform association tests to identify rare coding v...,Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,Uncovering Genetic Determinants of Risk and Progression in Multiple Sclerosis through Rare and Common Variant Analyses,https://www.ukbiobank.ac.uk/projects/uncovering-genetic-determinants-of-risk-and-progression-in-multiple-sclerosis-through-rare-and-common-variant-analyses/
1146751,2026-02-09,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ives: 1. Characterize epidemiological patterns, subtype differences, and comorbidities of sleep disorders; 2. Identify genetic susceptibility loci and risk profiles via GWAS, PRS, WGS, and exome data; 3. Integrate biochemical, metabolic, immune, and proteomic data to reveal molecular mechanisms and systemic biological pathways; 4. Use MRI, fMRI, and DTI to inve...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Comprehensive multimodal investigation of sleep disorders: an integrative epidemiological, genetic, metabolic, and neurological analysis using UK Biobank data",https://www.ukbiobank.ac.uk/projects/comprehensive-multimodal-investigation-of-sleep-disorders-an-integrative-epidemiological-genetic-metabolic-and-neurological-analysis-using-uk-biobank-data/
